GiftId,Latitude,Longitude,Weight
1512,88.5154918644,31.0166464296,28.7675264166
1535,64.41140705869999,39.6467834632,32.390914119
1541,73.1437988457,43.024234893,14.187357649
1546,76.9581590061,36.6682496567,1
1550,69.6480612881,42.0369586997,1
1555,77.10127450340001,36.4986588506,20.5828461684
1570,73.4470319592,42.7660922229,8.19346692005
1589,79.18297451799999,43.6770440582,34.9506671763
1629,78.0696510371,47.7466676144,25.7111902553
1635,95.88789129440001,51.0334038963,27.2131683828
1668,97.3830977306,43.5412576822,1
1682,68.31556550409999,30.6273300993,1
1689,80.0906008817,58.9039852442,4.65050118263
1706,80.1167295108,50.8888365473,11.4029628093
1728,79.2959945834,50.756696645,14.495337886
1734,82.1371707208,52.0282337925,1
1747,67.41436939330001,53.9811747387,2.58734187823
1808,82.5723018816,31.1595137878,48.0954759157
1832,66.5562389439,37.4645927331,4.95344546123
1846,83.7210591044,40.0207417773,1
1847,81.78963004560001,30.1306095396,15.9720944348
1868,92.56272027750001,43.3332833304,11.5565619704
1874,95.8407260993,38.0746224182,1
1880,74.3518094393,35.2060957251,1
1888,96.97459763320001,58.087777841,46.0843905097
1908,74.4720189606,48.8723422262,1
1925,70.6632865423,54.0046662186,32.4770231894
1941,84.2164059784,48.6399709638,16.0848081313
1961,72.5158176704,33.4010346167,25.7792561712
2048,75.4707800751,52.5708420099,29.346130833
2055,84.5662884611,35.0618151366,1
2061,97.81671279059999,54.418809153,10.5640425833
2077,97.32401996900001,34.5282574245,30.892236173
2083,65.6300482301,46.0210096523,12.9223660711
2115,61.9131821519,47.8502742843,1.4882711942
2120,62.6823623689,40.7938212282,8.49564056493
2124,85.8647881032,42.7222383761,3.07376253251
2136,96.3010995775,44.8823075948,1
2149,64.6047571643,52.1187854513,21.0482672878
2151,99.33475249200001,47.6045916037,5.8556248036
2152,67.1938902584,43.4104270438,4.96072647244
2154,76.7696331277,30.184706714,23.1387952568
2190,94.9175442362,36.3178301443,23.8921687455
2192,68.2802175569,39.9918627767,22.0797634481
2195,93.6766318257,43.4949691145,1
2201,95.5828339607,58.822058614,10.820140603
2203,94.94513845909999,34.8819711114,1
2217,67.5083405593,37.2815870651,1
2236,73.32572286769999,42.1817807779,23.5026556724
2248,91.8184445751,40.147596912,1.51040372768
2261,88.5455993058,45.0306162374,50
2265,75.11520283599999,36.3231768069,1
2276,93.7072857754,54.4933403164,20.0916975258
2282,73.87030907819999,54.7275167672,15.5453538557
2284,99.20776296859999,43.8068607659,31.7935701238
2298,98.6258295774,43.0862711607,15.8975637595
2329,96.846477584,51.8014602458,8.39233271999
2336,62.3267047462,48.5796496992,5.66716406395
2364,75.4661552641,44.0900244294,29.533459874
2368,67.9282388482,31.3173356636,3.54946128307
2404,65.9344054348,51.0881076925,1
2409,76.8941424169,42.4055711216,1
2432,81.468401673,51.0595008822,1
2437,93.0581742391,46.0980870559,43.48869699
2442,60.4827967084,44.7020153699,17.6294908181
2446,89.87095815249999,48.7207564651,1
2447,67.8924576738,44.03405504,1
2456,94.3538567058,47.2623296617,32.8655148425
2488,94.0378322275,39.6551526757,1
2549,67.5841748317,38.3819662357,30.7611826555
2565,92.885010107,30.8239660831,7.87288236903
2573,90.7141095681,33.7544193156,50
2578,78.4936169238,32.3878804473,1
2586,96.41689266189999,46.1157011773,1
2594,83.3831527737,32.8224700844,1
2604,79.78961427590001,49.6523689564,20.4729026565
2607,60.9806660213,35.6124545413,17.1163140997
2655,70.58473707810001,50.4232356945,34.7599959087
2659,72.96852696489999,57.4415628222,17.1259164093
2677,67.4594347834,55.8654876936,42.9795983084
2681,71.1683687891,52.1195740789,13.6632711873
2710,73.7507696781,57.7689679257,27.9320014849
2711,61.8395019846,38.9911246063,22.9400945493
2783,67.2477895025,49.7281632834,14.5436834875
2789,78.90875330670001,58.8442253403,1
2800,82.5719003283,54.6385089753,22.8247641409
2820,82.8139407531,37.1197471036,1.58328940401
2828,69.45760724589999,33.9521901346,1
2835,60.9224152243,43.2817603514,10.3604132343
2849,64.42658860989999,34.4633554602,1
2851,64.05600784160001,38.9308902103,19.6444233494
2873,97.92792741140001,31.8532005719,1
2938,67.0293169271,44.7390603512,1.31524945672
2940,61.9072858706,50.906979104,3.2448179376
2941,92.37378336659999,44.4562870506,18.0027245806
2960,78.7763474165,50.7286939482,47.3684385371
2963,74.51237702269999,33.0234906435,14.3738655314
3007,84.334830035,56.6405619477,16.9076306753
3025,61.0549636549,45.6397789974,1.02157017846
3029,98.711696039,47.5931025189,10.6665514828
3031,66.8471512877,50.4973530175,23.2378377379
3048,70.0455069369,39.2227108694,26.6130015422
3050,68.6666729153,49.5860197731,1
3051,84.3034960115,58.1817597432,1
3071,72.6935506426,35.9157665007,15.1651647867
3113,79.4163013819,47.9473838064,1
3114,84.09286719630001,51.3166282289,24.1858178237
3119,74.2686454121,32.076877343,1
3122,78.4453101542,58.7002344395,1.98727275268
3129,98.1867806842,56.9015941701,1
3130,63.4441665785,31.3174001396,1.32823257089
3137,87.861534408,34.3889979481,5.61039922517
3148,83.86759150420001,48.0493671704,29.5876021253
3172,84.4569890787,48.9212245927,43.4663195466
3179,70.1688052726,44.673500264,5.56993188561
3187,95.52926710129999,59.2783682484,1
3201,97.54240906699999,41.9414286219,17.8158121985
3205,68.93202445049999,36.6919912465,10.8718641794
3212,94.75153433139999,30.3506754351,3.75218946486
3227,73.0764165289,30.6373341064,1
3229,60.1766317345,42.7907054871,15.1844692947
3230,84.6762345834,45.4004640991,12.3929753098
3247,93.92257978390001,38.2037518093,2.78963872412
3252,73.3889228764,58.2070433026,1
3303,87.6850163087,43.1017418379,1
3307,93.6594737666,57.1777785512,6.17735902442
3314,61.4030583073,43.4374945761,27.4935460962
3315,74.74962118080001,58.0177170898,1
3341,72.17900822030001,45.1407997807,9.41848685577
3342,91.1908379911,32.9547720865,1
3355,66.5802883132,30.1294342243,41.7878973703
3371,70.2284957845,59.6309063876,9.69393074493
3379,73.8685987545,52.4136641184,1
3421,86.97274294579999,41.4613681352,1.44851456194
3434,80.9913815638,30.1101146528,24.1223400652
3445,82.6469718515,39.2061036545,1
3450,70.90004566179999,57.1063088385,29.0106751966
3495,75.4278272113,43.3707221037,50
3503,76.10864988030001,34.4128632782,1
3523,95.40553743060001,31.6535083029,1
3536,85.8519762522,30.4302586694,1.96853125383
3549,86.20052411979999,39.8118405382,4.10616245883
3551,92.64964542849999,50.6554198434,3.6115344846
3567,83.95977828709999,43.6240348316,34.8737696378
3574,67.12430065,49.6315265333,1
3616,85.189335783,38.224432693,29.9225563035
3628,97.7211684689,59.462817011,1
3629,94.9196135305,33.2644797249,1
3636,87.5531618732,49.334843498,15.9685506566
3644,99.68945956340001,47.370262822,19.6963022028
3646,78.0719875528,36.7769564168,23.4918804042
3669,88.0349112489,58.4311771433,1
3674,99.54262959099999,56.1393535372,1
3679,81.0041325247,38.9836812199,20.2824038515
3693,72.2005298909,51.300197239,1
3719,72.1421989995,48.1148490751,1
3721,89.3355125092,42.2352683081,17.7472777595
3724,60.0292244362,43.3290861655,28.1896579699
3744,98.8263387674,47.9527307558,43.6541766052
3745,86.5151062642,56.4109363667,20.0743589443
3756,85.70149837549999,39.8284187758,5.94720916682
3774,88.5641578149,55.3368275332,1
3801,69.72504753689999,36.1456160393,1
3810,96.5281194719,54.4622112235,45.2829737118
3839,82.6453753357,40.9879944806,8.07312012177
3868,81.0168707152,48.5732256611,4.8751560876
3879,62.526532649,40.1359696396,2.06785596606
3889,69.1732135212,37.2493699824,24.9098326167
3903,70.589660397,40.2701467795,1
3922,89.7671402828,50.1792240333,1
3933,67.22349457590001,59.0941910025,27.0424317265
3943,61.6063721259,30.2411459951,1
3973,91.5491932951,31.9592049069,50
3985,81.79529567020001,38.4568349323,45.1112886156
4007,69.17928982079999,32.3872781755,1
4015,61.9332781823,50.9239005552,8.60339550454
4018,79.822384305,33.375920746,32.8937701143
4046,60.2562685695,31.4915549797,7.59008458198
4073,62.5639166887,37.4563292337,16.5305296758
4084,78.3458241046,38.5255533604,10.4608171252
4125,82.8618428836,34.9913267968,1.45471551738
4173,88.9875163267,54.7192593659,1
4186,92.6112126247,50.6159587271,38.0837955239
4209,67.15385631079999,52.1419394698,36.5081428666
4234,71.48238151770001,45.9441476846,20.5166912157
4235,80.3999512978,48.3801771758,17.7069953887
4327,69.5076400131,50.5190477584,1
4333,87.5447320729,32.5061674111,15.0553301572
4347,87.6938659333,32.4267981631,1
4358,61.3628073035,45.1987618346,1
4389,73.9737182974,39.2864990156,16.1486373989
4391,73.0729531244,46.9806786957,1
4412,87.47267273769999,37.2928522652,8.848955096699999
4414,79.8551856527,44.2722307759,34.6167728612
4426,76.0350921692,37.0960418476,21.066012483
4444,90.09811797410001,55.4421573307,16.6837814307
4445,95.1080056694,44.4745113629,17.365834116
4459,68.0165011492,43.6913702132,5.90388799952
4487,81.2494495693,31.6858480958,27.8766736684
4498,95.767940899,40.4925686271,1
4502,61.5004444402,30.5817456437,24.9720888513
4507,67.6770469148,45.1625676186,10.7170076073
4527,73.8656308512,56.6164785061,1
4562,77.184062899,33.9593935167,24.1256412245
4569,72.179082888,41.4861643851,1
4586,80.59167231479999,36.8121090048,38.6869488585
4598,72.31415163050001,40.3935347645,12.2210603316
4641,72.7120801674,41.7097204244,22.2372373025
4642,86.1760055175,30.8578274937,15.2357561044
4651,79.72535343760001,51.8492067292,25.5403111144
4686,75.973467314,38.1969249654,8.14559242476
4691,85.064950045,55.2628677414,1
4702,85.6568676776,40.6069390459,1
4713,60.3027865774,35.7866042128,19.5847417338
4719,93.1100052286,56.1092937771,33.3409942951
4722,79.26088041440001,50.9951471943,1
4736,98.50586014709999,54.3165984107,1
4746,71.3845889034,44.0421926531,3.737327062
4753,88.7988192613,31.504115886,1
4755,87.1382545056,34.9183105664,11.0759017139
4772,87.9729739492,38.1075262438,1
4809,92.5493720013,54.0209657177,44.5216015896
4823,69.76820661390001,51.1925506861,8.18094632397
4853,64.8912294867,56.5385074968,1
4869,97.42287799979999,40.4037434974,20.4743976562
4872,95.5034710613,32.2353888759,11.6851798881
4875,85.0861613533,31.5770633658,1
4882,72.2254879213,41.1172710957,8.97744871684
4888,86.4539767344,41.4529880919,19.5553968258
4901,92.2046279875,58.0226242242,1
4907,86.8956109649,42.4066031797,1
4912,64.539898814,32.9883503812,27.356735579
4943,62.7604162353,51.7046363545,1
4954,71.3651813046,59.1917195032,14.8593905758
4961,84.9872418523,37.9634149535,1
4972,89.2518544041,30.1266362647,14.2183905668
4973,84.2599617874,39.3078317065,1
4999,63.8634179063,38.4458492766,5.14478778411
5013,89.76795964839999,45.8443207898,1
5015,87.98531025539999,30.7482698888,15.540072835
5033,77.23797876170001,45.3902348836,7.76351924399
5038,74.2180559634,46.25800529,11.6527699077
5069,62.5579207494,30.8166758033,9.162072877170001
5071,75.9284624667,42.8773327343,36.0775632002
5080,67.1103623731,49.9856896313,1
5114,84.51276166309999,59.4529259804,11.7175021255
5128,97.59257567500001,45.8502671401,1
5148,93.3223887347,33.9508399294,1
5151,83.5001464134,56.6491466986,9.08210754185
5156,64.4670839658,46.3604199054,4.5217326576
5164,82.7468440163,52.9907115414,34.0024452375
5171,83.7740837325,46.7246026784,46.1064141038
5194,70.66586706779999,36.5648667958,50
5202,98.9925085643,46.4361240307,17.9441308591
5204,72.1695053135,40.6436620784,1
5207,93.6845601631,58.0399648562,14.013023057
5228,83.79200142969999,32.3726551606,1
5238,80.1095858975,36.8954915656,15.6237844144
5242,77.7985323433,31.7786949555,24.2008104962
5265,77.4220461231,42.8731014693,3.65691947294
5283,72.67100739209999,46.6330822897,1
5292,68.0140791492,31.8896159081,41.2304011086
5309,61.9473432499,54.6345832167,3.53436150011
5312,91.3635219933,53.6218317143,1
5327,60.9178994881,49.7776538762,24.6413864985
5351,84.44524325499999,33.0724399833,1
5352,73.9084291857,45.8336929432,8.24793350749
5373,83.35115567379999,56.2089338066,1
5374,82.0662952127,35.0883134183,1
5381,78.68621516509999,33.0236323215,14.3873538385
5391,71.1771312004,55.0690540874,11.3114039369
5395,96.15605226549999,45.1518661713,15.1739833024
5408,61.6442596921,54.9569488594,1
5419,89.4296233963,49.4597926594,1
5431,92.4882712316,33.1663571442,49.8228649042
5439,98.09469626489999,39.5107736676,10.5601387889
5449,75.28339391679999,54.9676634632,13.7972919075
5467,98.2201556987,56.4474770129,22.8016441588
5472,63.1899552726,54.9880659302,1
5483,75.336418227,52.6056375865,2.53654583744
5524,93.16176311149999,36.0678599423,21.3317822253
5525,87.6132689657,40.1593113657,44.0216495561
5544,66.36277441919999,30.8497804499,1
5545,73.1190377882,53.9704872404,1
5553,64.3610499791,58.4023164919,50
5599,86.1327042628,34.7514270384,1
5602,76.7597252179,31.7846313248,16.2444045617
5610,70.0754001688,47.3304616668,28.1380456835
5652,67.9941182596,48.4608583799,22.732690685
5653,67.7379459478,42.5516161711,22.9245865225
5665,61.1674051215,57.2276133211,15.1098582801
5697,92.6745991307,43.4684029212,36.6750917526
5699,85.8747325511,57.1501536083,1
5713,77.60587998210001,52.4415376965,1
5716,94.9978346738,46.6339024104,14.3600683886
5724,81.07254459489999,34.6540662777,20.8667284928
5744,70.0730858758,30.1363137508,8.23764847038
5755,71.9400298347,48.4064093679,40.2515625984
5830,91.3423782473,31.9711193921,1
5840,82.8859292752,36.1450773194,42.5057815341
5848,88.1048017637,31.8733259827,16.5922177119
5855,80.0270200102,37.9544924457,34.198009217
5876,78.47867183530001,41.2769670736,1
5882,96.4642903485,49.6946811597,1
5933,63.0711217173,32.5125913619,27.7597195119
5960,84.91858658549999,31.1981507619,14.6746454131
5966,62.1475393481,52.3775260011,1
5979,62.8931624048,39.3842674098,28.2289104326
6000,72.5911158891,41.8540148599,6.34427471947
6004,75.5923700931,35.9138003789,1
6032,74.20532808740001,32.0432486569,1
6039,74.3023720179,35.9893998601,1
6040,62.2423177042,34.9359283168,1
6047,95.3982103093,32.1405330049,17.2359853265
6050,65.0354584218,35.8919931101,1
6070,91.998926939,30.2617906767,14.6108952289
6100,73.6943568251,41.9293893875,1
6121,72.31061322150001,31.4242216106,1
6129,80.42049457669999,30.801949783,41.4102273616
6150,74.3587090672,46.9146268841,1
6155,72.1482986685,31.5418872866,3.06535555954
6186,67.4491563536,50.6957939536,19.7245741811
6188,60.7650969313,55.1013579729,3.37884096318
6197,88.784061272,43.7198509619,1
6199,63.5898277227,44.0599976007,1
6200,84.2573657919,34.873816219,11.4743343267
6206,93.9113299532,30.9541053358,23.0617966092
6207,78.8395513924,42.1881575247,1.45890169037
6209,68.6798680587,32.2495139073,9.810890656530001
6226,82.4779306093,43.1608260579,6.02661131254
6228,72.8956936392,36.4418605464,35.7888733818
6257,61.0677992361,38.5428918618,43.3919022076
6283,76.3191229071,34.847276074,44.3067762209
6286,62.8916121845,30.3793398095,1
6289,71.90671752190001,37.3142959138,9.956714668409999
6290,83.7889713536,49.6826944181,1
6294,93.4516566149,56.0249052135,8.26422618512
6328,64.7982210342,34.1573256481,21.9890636271
6339,92.35559163480001,49.5369435674,1
6342,68.4565353772,50.834552802,21.0519191112
6345,64.6303283518,40.187952516,6.21361574795
6348,71.8157664471,51.4087214335,1
6393,98.8888448459,30.3488128536,1
6398,71.52040854489999,32.1905396693,5.83087814647
6414,94.0166435241,42.0960529765,1
6419,84.2320483541,40.7192574526,1
6451,96.11942273210001,53.8458883397,1
6458,92.6718020652,37.347431654,15.3493379236
6480,65.2857069659,48.2588318374,26.5471924867
6483,62.9921321205,44.061880119,16.4195159199
6497,76.33935911739999,56.4848603778,27.9328828693
6513,70.59719241569999,38.3227805056,3.31341869434
6517,71.13444766409999,32.5382437653,10.4390141877
6534,91.42804075079999,34.8599744377,35.9690485529
6559,70.30228407990001,49.4817163365,24.3744662374
6567,83.4860168133,46.5149742938,22.4306725787
6572,61.5409102983,57.80161425,19.3145852811
6575,84.7425814879,30.1441502597,1
6583,82.88145307950001,47.8101853835,1
6627,87.96048016989999,33.1063719051,9.33648463806
6638,93.8521027016,52.3368322763,32.5449556177
6644,80.2594257148,37.2232014538,21.7264521069
6664,61.0914908201,34.055725268,25.7240550927
6685,87.3524169011,49.5663077673,11.4829055387
6700,89.4883359495,36.1371290033,41.2895565273
6723,88.09900200040001,54.5590167961,1
6725,81.2698486816,58.1817594175,1
6758,80.69705604310001,56.3187456661,17.0356475951
6761,74.4021053192,40.2532248457,8.40020868807
6788,92.67173790850001,51.8786044755,1
6806,97.1539533263,54.8283585514,1
6830,93.5838736276,53.1020056343,1
6838,83.2226263912,53.5254094788,37.1269080008
6850,66.066855824,55.6558884354,21.2481169366
6863,84.2620966458,58.2904187891,50
6865,94.0310063411,59.8167240063,22.8061709202
6866,69.3563537604,41.6107220921,33.376197418
6871,82.74548305730001,30.9670314956,17.6900897687
6875,78.8819925718,45.1265103661,1
6889,62.8625943029,50.5359590385,1
6906,90.97221527870001,33.8087462969,8.849092677370001
6939,94.9433589609,55.501874684,11.5773247242
6951,96.2861989586,46.5293061593,2.04104585222
7002,99.7037939017,34.8813712073,34.0579611749
7006,98.8431316667,49.5111148117,36.4388188407
7016,60.1140256264,59.7842552179,18.3536508862
7027,75.5004967693,42.6653001435,1.59306704071
7053,76.9862522379,56.3713343041,24.0337713405
7066,82.4009554814,35.5648266553,1
7069,85.0274592464,40.9917148741,6.58832239156
7075,87.76353500659999,37.7339883761,1
7079,88.19359735,47.3551443719,22.9317828924
7082,97.87993771399999,30.0095071191,8.50114110903
7083,99.0780914716,45.2567212526,36.8352777078
7088,78.3433398344,40.8094567655,5.29631572422
7090,65.19108273720001,32.0221242157,2.87575022424
7096,78.1881775425,58.7896092295,1.75021237444
7105,93.28621970419999,37.8600123647,9.60934807244
7121,92.1159175606,56.840014654,22.4084039154
7123,78.7404732231,33.4125375829,19.7136317116
7135,80.49814476180001,47.7235461915,1
7148,94.4210022295,33.6447696761,1
7150,69.0159387266,54.6112630259,1
7184,97.8331131871,35.5993947757,17.2763870587
7191,86.638162708,36.3273821575,1
7194,79.8189042323,42.310965,1
7207,64.61455187040001,56.0582655452,35.3626173808
7210,94.93358068880001,51.7602062496,11.7685819318
7218,75.5495690005,36.4051781214,1
7232,79.8489250443,41.3056363942,43.1878710167
7245,88.0375581717,56.8188689421,10.7192159675
7273,78.43190187979999,51.3372338038,1
7282,98.1349442304,38.4675837518,10.0102297698
7294,84.50773601100001,58.2439115441,6.65282091203
7333,94.3310567266,52.3499405421,44.4430349236
7337,98.8627777377,36.2642860086,39.454926153
7338,74.0026670056,40.8883108418,15.6690832819
7364,68.4049812029,31.6713192501,24.6626464389
7371,82.9825677454,59.3266596051,1
7415,81.6633068352,39.1778408379,28.0738918981
7423,82.23628748740001,53.6674585939,1
7432,90.92038138860001,32.8887116754,1
7439,99.69930901230001,53.5934875254,23.4361720232
7457,73.000885521,42.2619730702,38.5050080221
7492,80.2834264736,35.3461821017,24.7062936236
7496,76.684704744,55.7246061859,1
7508,74.6257563432,55.6324674025,15.3336923038
7515,84.6822564717,40.5639186757,34.4150768372
7540,90.9698016892,54.9405898877,5.52254793544
7553,73.6095847774,51.3950481936,18.4399261672
7567,67.875227151,40.3546441765,40.9812866042
7569,89.0315666856,47.6705684944,15.6597199136
7601,96.5438375394,53.747837092,21.7772107252
7619,84.47985099189999,33.5915711805,1
7639,61.1899351963,34.1502594117,2.26271548482
7653,85.8206358831,50.5169700383,1
7667,81.98995344399999,32.3783714514,19.2604723479
7686,83.8334643819,35.7689169304,18.6319966001
7693,73.4403235555,35.1257599523,33.0264068999
7710,94.1986205562,30.1994138638,20.658550027
7727,71.4634610473,40.6387221632,49.7607470086
7732,62.0955234411,52.1663758285,7.75721361192
7740,77.6236415524,45.5674455031,9.709373092690001
7778,88.92328500879999,31.0740213639,50
7781,96.5804357099,39.5531145811,1
7812,67.1905807621,39.690891656,43.3675912506
7855,81.6376999311,53.6307622147,1
7888,85.254206227,30.3748579823,11.7985108457
7890,80.06313183730001,49.2962872301,44.8585351862
7899,63.0851481504,41.4011203394,6.83566965356
7940,96.2981733126,39.6497647045,1
7974,89.1239104963,44.8307375296,1
7981,79.0710862987,42.1333961882,1
7983,71.8302959052,34.0760878899,5.77431090055
8003,92.9847058547,37.9632946236,1
8011,60.8256421362,49.5577029076,11.0662723423
8012,62.1448707347,56.9182310075,12.5291659071
8046,87.9514442886,44.5932138501,16.8176321168
8057,67.17983338640001,49.7596553875,10.1013379275
8094,81.3734721565,37.7823841049,1
8100,79.5281629541,37.4953272207,11.6473658113
8107,84.6400527805,33.6240338966,9.61744098516
8109,66.9686612782,41.2342884092,26.6765421716
8122,75.7599491169,37.4426211738,4.19505976272
8156,75.1969554443,56.2964545633,5.70230062322
8159,95.0473344704,40.9441032029,1
8162,80.3487286002,39.6130351117,14.8568217857
8174,98.97997413669999,41.4261909717,23.7287584809
8212,80.6971985659,44.0330508644,30.7984059082
8222,84.01771814369999,36.2578609754,1
8225,92.3765588088,32.1836778701,1
8253,93.791777598,40.249517936,49.5328308737
8272,91.219846179,48.7586090904,2.31510262869
8273,96.4083342527,46.5797240641,12.4823918024
8282,63.5561645084,43.197744403,27.3982604853
8302,91.0733908696,50.5028608021,30.0047548091
8305,88.8623498843,47.9303399713,25.0018615085
8315,99.4953275979,39.1095756783,6.271172857
8319,73.0447328226,37.9358532786,1
8322,62.2568078516,33.591762211,50
8342,76.4119346028,45.2646092909,6.0905555687
8346,98.90922332549999,49.6608665,1
8365,96.743570844,57.9425353834,20.4994608757
8393,84.3245295494,36.5114348456,49.1776514287
8396,66.3838499214,58.7180290475,1
8404,63.5877955275,38.1769410506,1
8410,84.0302650304,34.5808674874,13.7606441609
8423,67.4918668561,56.734852383,1
8462,90.0013622779,33.5589725793,24.7504448084
8480,68.9502652126,42.8350628962,24.6665879807
8490,75.224513191,36.8876357351,13.0410700915
8495,84.60011618599999,48.9863508508,20.1850047925
8515,95.86435367190001,47.3948305117,41.9384363495
8523,73.8902756013,43.813624695,2.1765925436
8527,92.0197048389,45.6787708528,36.8294068068
8544,83.3140653777,39.0859692511,29.6166246939
8548,67.5516363313,42.5503104686,15.4389740646
8567,60.057170005,46.5000967322,1
8590,74.2459874279,30.3357163934,32.1279947677
8615,84.6080602729,42.7717087361,23.4749835458
8652,77.94426601959999,37.3922776395,22.5068169615
8663,73.5092981274,45.4627039804,12.5475750348
8701,62.2679860288,43.4213411819,1
8715,60.0322876956,37.8483582762,1.94814526717
8719,91.9123630436,30.2097044483,10.7807714145
8725,71.6662615394,31.3664354237,1
8747,78.3110461105,58.3343280055,1
8749,67.9024340138,52.9336085495,12.9950903347
8764,65.4619893412,53.2767932946,7.58916038107
8765,71.9039899558,48.3653030792,1
