GiftId,Latitude,Longitude,Weight
5615,21.6480851939,40.4349559807,37.4315355862
5624,-3.68114826607,52.1016626749,1
5627,36.7004919321,36.9308827382,1
5645,9.274620295849999,35.1107201265,16.4902045269
5650,-31.9586116093,69.9389750218,1
5659,14.7951868384,61.5363240235,1
5664,31.3642829909,40.6563746391,31.1529812248
5670,36.6891811552,36.3775626809,14.9438177843
5687,27.0829389553,26.9549892698,15.0191788613
5706,20.8433983632,41.0750329098,3.17534821119
5717,12.1287213682,26.0695021546,1
5727,17.1960793406,51.6614706724,1
5752,27.9989708669,41.2192373606,9.12601062277
5761,38.9888086195,47.3174942245,13.2715227816
5764,38.0459740781,63.0697469163,24.4943031959
5782,32.8514836829,37.4891031894,50
5815,-2.64900538155,26.4948365603,1
5824,-0.442161273546,39.7328493601,11.3638260067
5829,23.5457335243,44.592306905,30.4466764209
5847,-13.3626338063,26.965040409,46.6757706786
5880,-6.12220448689,42.6372483168,1
5883,-1.56717072476,28.1019187625,35.4411191249
5894,2.1131750443,25.5897267233,1
5914,30.7726096548,59.3884472896,19.370714565
5916,33.2771182111,52.7924855806,36.8309581955
5949,-7.29611358663,30.6358797536,20.6815023894
5952,23.5083070627,48.0306212808,6.22776324668
5959,19.1570731383,52.734976459,2.22536664406
5982,-2.22215074594,40.3609177805,1
5991,33.3723735749,27.3512581691,1
6010,13.0828529929,48.1569120836,6.66193088027
6012,9.471038697359999,28.975974259,15.6109030791
6015,-8.07810805401,32.7044008131,29.0434455759
6018,7.42450605385,30.0045000515,21.8665177171
6029,7.94204569065,61.9903629827,50
6038,30.5377695487,64.44645594239999,16.0634708243
6051,14.3886186383,46.584336648,1
6053,32.581478978,53.799786903,14.0765135086
6063,10.6220564389,28.1562605276,30.4061691736
6091,17.413747878,27.8460654696,1.95134701736
6111,-8.86457898321,26.08984525,22.9367853583
6115,28.7245193559,28.9885925306,26.0106539657
6119,-7.13050954372,38.6960786109,10.237862332
6134,31.7400932477,65.93175743099999,27.1100200517
6136,20.6705253807,30.8352393781,8.294810772410001
6138,29.6963402851,58.3975106498,5.58386739921
6139,23.8826100592,54.449529559,15.0017116904
6157,9.30275877359,30.0139048432,3.83465488156
6190,-12.02542025,27.8285710011,25.8977179173
6192,16.3497924007,62.4620902607,41.0379173022
6195,-29.2664840717,69.7694173276,16.5384823772
6203,35.1646875715,37.1640437088,19.5331607613
6214,21.4359201856,41.501223475,7.5712866334
6236,35.4156387898,62.0458032491,1
6264,13.1536479971,26.5732106744,18.2900086308
6265,9.205363942270001,42.2162234148,1
6272,34.1048713624,52.3877780556,14.2206504469
6278,14.7798045511,48.2022171555,50
6281,2.92723394834,31.795917913,1
6288,0.58014943047,49.3106918208,50
6296,36.9966123409,27.3945205018,5.58378455466
6303,5.60542012284,27.2383079426,1
6318,38.6191690574,58.2192007549,23.0274007385
6319,37.7354662021,37.2032848729,1
6321,-4.09336211888,34.7922852376,38.051633284
6347,-2.29403077806,42.6845008542,29.6300940197
6360,34.7315117114,31.43999615,18.7540549419
6370,39.6449645933,29.7887338869,9.13157066029
6382,26.0151843873,29.0809303934,1
6401,-5.33278303398,43.1829990555,1
6406,19.2988957575,29.7276849877,20.0655014372
6424,14.3860839396,53.6731121923,26.835752396
6490,-0.297957120226,26.2772297602,1
6492,-7.85815778938,39.627881593,42.4256380946
6499,36.0323222527,38.2133131688,5.04275423609
6522,14.108534113,32.6658618193,8.17179470956
6525,0.917949716763,46.5894909549,37.1707621356
6528,25.7253790962,52.3936863659,13.05948588
6530,10.0500934424,36.5451227151,7.59878236814
6532,-21.1372574401,65.0126623132,20.6217089106
6553,15.6998451668,40.3503528774,25.6463130189
6556,5.34404978634,30.6359126791,1
6563,39.7938848774,47.7281646048,19.7983625997
6592,18.5284015143,64.52600408390001,21.4253586198
6602,29.0698771486,48.0741148409,1
6604,20.1075616246,44.3665505487,26.1679522289
6608,5.48358900696,32.0459930629,9.57089109979
6610,30.3913130491,25.2907042568,1
6629,32.1090778983,37.907452821,1
6636,22.6889416471,25.397786469,5.98790974138
6648,10.494006962,45.5642024136,43.9904466206
6657,2.84872444307,45.4060897866,26.6897437249
6661,9.868617254449999,63.1574388561,3.66139631413
6686,18.4260000582,44.6517245474,1.93995025826
6698,10.3147839301,26.1632488927,18.4612627617
6760,30.6619170628,54.4724224667,20.0383063836
6767,-6.70972026629,26.8808885993,1
6768,23.946334067,47.4346201904,18.476132338
6781,10.3578637861,53.4319981184,21.11354539
6794,11.3987304261,45.4749702818,9.47395285396
6807,19.1010632177,45.6759700611,29.9787459886
6829,16.2011417357,43.8054809354,8.439147839109999
6847,-12.3643530422,26.722806928,12.2848630332
6856,16.2133855917,63.4224280571,1
6862,-3.07874516328,37.8079797641,8.67682454006
6880,17.8828820307,67.63337095590001,26.1890948513
6920,38.6583626766,49.6466005641,27.1761990201
6938,1.30139311447,42.0413919949,13.2450217374
6941,-8.943600986090001,39.8548007176,9.626726174530001
6950,19.4233182551,66.2779946428,24.7613978322
6971,28.2370563062,69.8213537764,21.9236936425
6975,33.6649670445,37.6850274671,2.22135425969
6991,10.9712923296,33.6892733569,1
7001,9.630940631890001,60.5333659354,1
7004,33.3455382083,36.898909015,10.3022444635
7010,38.9351028457,38.3977138566,15.6142959047
7012,-1.04915011657,25.7788881826,29.6241324108
7060,-8.912371906040001,30.2572971258,1
7067,37.3610929509,68.6002909467,1
7071,-11.7276674195,26.1084186515,26.6487415695
7085,8.845543372190001,28.2015364978,1
7086,16.7114338053,50.4879304034,7.46504419612
7093,-3.89669505495,30.4577463125,1.44209659359
7098,35.4624762763,28.9224126758,39.7785943334
7110,14.8148628687,59.2101713638,50
7131,-3.4026833108,35.1352523075,7.2306543053
7146,28.2608161822,30.633576217,1
7153,-2.95480864754,41.5955774277,1
7165,7.27059949048,25.8300433694,15.9740752347
7172,2.38012030454,35.8057249534,3.92235393225
7233,4.22889975026,32.1094786791,13.3142679448
